Timestamp,What class are you filling out this survey for? Select all that apply.,What is your current class standing?, What is your age?,What is your ethnicity?,What gender do you identify as?,Select all that you identify with:,Who do you live with? ,"Do you currently live in a house, apartnment, or dorm? ",How many people live in your household?,What is your preferred domain of interest?,What is your second most preferred domain of interest?,How much free time would you say you have a day on average?,What hobbies/activities outside of general education did you enjoy before you entered college? Choose all that apply.,What hobbies/activities outside of general education do you enjoy during college? Choose all that apply.,Approximately how many hours a week on average do you spend on these hobbies/this hobby? ,What is your major? ,"After what event did you first think that you may want to major in computer science? (For example: After taking an AP CS class in high school, taking part in a coding competition, etc.)",When did you take your first CS or CS-related Class?,How many AP classes did you take during your high school?,What was your (unweighted) high school GPA?,What is your SAT score?,What is your ACT Score?,How many units are you taking this quarter?,What was the language that you wrote your first program in?, What is your range of cumulative GPA at UCR?,Do you have roommates that are part of your major?,I attended higher education because... [Most of my friends did as well],I attended higher education because... [It was the best choice for my career],I attended higher education because... [I wanted a career with a higher than average salary],I attended higher education because... [I wanted to have more college experiences],I attended higher education because... [I love learning],I attended higher education because... [Other],Did you attend a public or private high school?,What was your GPA your very first quarter at UCR?,What influenced your decision to choose your current major/department at UCR?,What was the most important thing when you considered attending UCR?,Did you complete an iEval evaluation last quarter(Fall or last quarter you attended)? Choose one that applies:,Do you leave comments on an iEval? Select all that apply:,"When filling out an iEval, which of the following statements resonate with your experience and approach? Select all that apply.",How much change do you believe iEvals will lead to in your class? ,Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Math],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Biology],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Chemistry],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Physics],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Computer Science and Programming],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Language and Literature],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [History and Social Studies],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Art and Music],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Buisness and Economics],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Engineering and Technology],Have you found ChatGPT to be more helpful for certain subjects or types of assignments? (Rank from least to most helpful)  [Health and Physical Education],Did you ever feel that using ChatGPT for school/course work prevents you from learning or understanding the course material? ,How many of your course instructors have explicitly allowed the use of ChatGPT for assignments? (Enter a number),Do you believe that tools like ChatGPT will become an essential part of education in the future?,What are your career plans right after graduation?,What are your long-term career plans?,Are you considering work-study or co-op programs as part of your educational plan?,Do you currently work?,How many hours do you work per week on average?,Do you work on or off campus?,Do you work in a department related to your major?,Do you have family members who have careers related to your career aspirations?,How confident are you in being able to secure a position in the tech industry or some field related to computer science?,How often if at all do you consider switching majors? ,"How many hours in a week do you prepare for your future career? (Leetcode, Personal Projects, Applications etc.)",How many internship/job applications have you sent out so far?,"Have you been accepted to any of these? If so, how many? If not, reply N/A",What is your total screen time per day?,At what age did you have your own personal smartphone?,How many of your friends use social media?,How many hours do you spend on social media on a typical day?,How often do you post content on your social media pages?,"How much do you agree with the following statement:

Seeing other people's posts makes me feel like my own life is not interesting enough.","How much do you agree with the following statement:

When I am doing something fun, I usually think about taking pictures so I can post about it later.","How much do you agree with the following statement:

I believe that people will only respect me as a peer if my social media presence reflects social standards.",How often are you using your phone in class?,What activities do you most frequently engage in on your phone if you are using it in class? (Select all that apply,What percentage of the time you are on your phone in class are you on social media or using it for entertainment?,What percentage of the time you are on you phone in class are you using it for work or productivity?,How often do you find yourself distracted by notifications while working or studying on your phone?,Does pressure to be constantly accessible via phone impact your ability to focus on tasks?,"During class sessions, how often do you use your phone for non-academic purposes (e.g., texting, social media, browsing)?",Do you respond to messages on your phone during class?,Do you prioritize your health?,How do you prioritize your health compared to your academic studies,How would you rate your current state of mental wellbeing?,On a scale of 1 - 5 how much did you experience imposter syndrome in your first quarter at UCR?,Do you believe that your housing situation affects your ability to participate in on-campus events and activities?,What is your primary mode of transportation to get to school? ,How long is your commute to school? (in minutes),How many miles is your daily commute to school (Approximately)? (you can write prefer not to answer if you do not know) ,How much time on average do you spend at school per day ,If you are living off-campus how much time on average do you spend at school?,When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [In high school],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [College Freshmen],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [College Sophomore],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [College Junior],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [College Senior],When have you experienced imposter syndrome and was it frequent? (for each - 1 for no imposter syndrome to 5 for very frequently)  [Graduate School],"If you have experienced imposter syndrome, what is the first class at UCR that you experienced imposter syndrome in? If you have not, type “Never” (Example: CS 225)","If there are multiple classes contributing to your feeling of imposter syndrome, what other classes are they? If none, type “None”  (Example: CS 225)",How often do you eat out or order food delivery in a typical month?,How many ounces of coffee (with caffeine) drinks do you consume daily? ,"Do you drink other caffeinated beverages besides coffee, such as tea or cola?","For the above-mentioned caffeinated beverages other than coffee, how many servings do you consume on average per day? (One serving is 5oz or 150ml)",How frequently do you consume sugary snacks or sweets?,"Do you consume beverages with natural sugar, and if so, how many servings per week? (One serving is 5oz or 150ml)",Do you eat a lot of sweets?,How often do you eat out or eat fast food a week?,Where do you usually get your food? (Rank from where you frequent most to least) [Glascow/Lothian (Dining Halls)],Where do you usually get your food? (Rank from where you frequent most to least) [The Hub],Where do you usually get your food? (Rank from where you frequent most to least) [At home/bring meal from home],Where do you usually get your food? (Rank from where you frequent most to least) [Eating Out - Going and Getting],Where do you usually get your food? (Rank from where you frequent most to least) [Food Delivery],On a scale of 1-5 how healthy would you say your diet is? ,"Outside of the school year (ex. during summertime), do you cook your own meals in your free time?",What is your primary source of financial support? ,"Do you currently have a part-time job?
""If yes, approximately how many hours per week do you work?""",Do financial considerations play a role in your educational goals or choice of major?,"Are you stressed about your financial situation? If so, rate your stress:",How many minutes a day (on average) do you talk to your parents?,"You assist your friend with their homework but ask for help with your own assignment, which they refuse. Does this affect your friendship?",You and a friend were working on a project together and he takes your idea and gets all the credit for it. Would you continue being his friend?,"How much do you agree with the following statement:
I have a friend that I feel like truly cares about me.","In the last week, how many hours a week do you spend at social events that could lead to dating? (clubs, school events, etc)",Rank how much you participate in class based on these class size: [Lecture less than 100 students],Rank how much you participate in class based on these class size: [Lecture greater than 100 students],Rank how much you participate in class based on these class size: [Discussion/lab greater than 30 students],Rank how much you participate in class based on these class size: [Discussion/lab less than 30 students ],Do you prefer to work on class assignments with partners / groups or by yourself for assignments,Do you feel more comfortable asking questions when other students are asking questions?,Do you feel more comfortable taking a class when you know someone in that class already?,When classmates exhibit these behaviors does this affect your decision to also exhibit these behaviors (choose all that apply),What are behaviors that other students exhibit that limit your ability to do well in class? (Select all that apply),What is your favorite type of coffee? ,Did you enjoy reading fictional books/reading for leisure before you entered college?,How many fictional books have you read since you began college?,"Would you vote in the upcoming presidential election, regardless of eligibility (age, nationality, etc.)?",Can you name a few important events happening in the world right now (without looking online)?,How many minutes a week (on average) do you watch/read the news?,"(Let’s assume you have the money and some to afford a Tesla) Knowing Elon Musk's allegations regarding white pride, antisemitism, and transphobia, would you still purchase Tesla related products?","Knowing Kanye West’s anti semitic related actions and accusations of potential harassment, would you still have his music added to your phone?",(Given you have received a copy of Hogwarts Legacy as a gift. Would you play the game with the knowledge of J.K. Rowling’s LGBTQ and Trans views?
2/10/2024 20:38:58,CS 10C,Sophomore,19,Hispanic or Latino,Male,First Generation Student,Family,House,5,Game Development,Not sure,4 - 6 hours,"Gaming, Reading, Hiking out in the wilderness",,0 - 10 hours,CS,I would say that taking CS principles in highschool peeked my interest.,High School,10,3.5 - 4.0,1000-1200,Took SAT,12,Java,3.0 - 3.5,No,5,1 (Most Important),2,3,2,6 (Least Important),Public school,3.7,Job prospects,Location,No. I missed the deadline.,Always,"I give the highest evaluation to liked professors (all 5s)., I fill out the form with neutral bias.",Some Change,3,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),3,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),No,3,No,Not Sure Yet,Get into the Job Industry,Not sure,,,,,No family in related fields/careers,3,2,None,0,N/A,4 - 8 hrs per day,High School,Most,1 - 3 hours,Never,2,1,1,2,"Social media, Work-related tasks, Communication (e.g., messaging, calls)",(0 - 20)%,(0 - 20)%,Occasionally,4,Rarely,Occasionally,No,3,4,4,Strongly disagree,Personal car,30  to 40,10,Does not apply,6 - 8,1,4,3,,,,I guess it was the philosophy class called Evil,Math9C ,Almost every day,0 ounces (I don't drink coffee),I don’t drink,N/A,Several times a week,0 - 2 servings (0 - 10oz),No,2 - 3 times a week,,1 (Most Frequent),,,,3,Not applicable (parents/others cook meals for you),Scholarships,,Yes,1,70,Not sure,Not sure,4,Less than 5 hours,2,4 (Least likely to participate),3,1 (Most likely to participate),Alone,Yes,Yes,"Raise their hands during class, Taking notes",,Hot latte or Cappuccino,Yes,1,Yes,The war in Ukraine and the war in Gaza,30,Not sure,Yes,Yes
2/10/2024 20:42:18,CS105,Graduate,23+,Asian,Male,In-State Student,Family,House,4,Software Engineering,Machine learning and Data Mining,<= 3 hours,"Gaming, Art (Music, Dance, Creative art)","Gaming, Art (Music, Dance, Creative art)",10 - 20 hours,CEN,AP CS ,High School,7,3.5 - 4.0,1400-1600,Took SAT,8,C++,2.5 - 3.0,No,2,2,1 (Most Important),1 (Most Important),4,4,Public school,2.8,Parents,Price,No. I missed the deadline.,When something is good,"I would prefer a more convenient and user-friendly iEval process., I give the highest evaluation to liked professors (all 5s).",Minimal Change,4,4,4,3,5,5,5,3,4,5,2,No,3,Yes,Get into the Job Industry,Get into the Job Industry,No,Yes,10 - 20,Off-campus,Yes,1 person in my immediate family (parent/legal guardian or sibling),1,2,4 - 10 hours,300,N/A,4 - 8 hrs per day,Middle School,Most,1 - 3 hours,A few times a month,2,2,2,5,"Social media, Entertainment (e.g., streaming videos, gaming), Communication (e.g., messaging, calls)",(21-40)%,(0 - 20)%,Frequently,4,Occasionally,Occasionally,No,4,4,4,Strongly agree,Personal car,30,20,3-4 hours,2 - 4,3,3,5,2,2,4,CS10b,CS061,Once a week,0 ounces (I don't drink coffee),Cola (caffeinated),3 serving (15oz),Daily,2 - 5 servings (10 - 25oz),Yes,2 - 3 times a week,5 (Least Frequent),4,2,2,5 (Least Frequent),2,Cook the majority of your meals (about ⅔ of your meals),Parents,"yes, 15",Yes,4,30,No,No,5,Less than 5 hours,1 (Most likely to participate),1 (Most likely to participate),1 (Most likely to participate),2,With a random group,Yes,No,"Come to class, Raise their hands during class","Condescending attitude, Doesn't take criticism well, Distracting behavior (on their phone, talking loudly, ect)",Frappucino,Yes,300,No,"Gaza wars, chinese new year",10,No,Yes,Yes
2/10/2024 21:15:16,CS111,Junior,20,White,Male,"Second Generation Student, In-State Student",Family,House,4,Game Development,Not sure,<= 3 hours,"Gaming, Playing/Doing some kind of sport or martial art","Gaming, Playing/Doing some kind of sport or martial art",0 - 10 hours,CS,I've always had a liking to technology.,Middle School,4,3.5 - 4.0,Prefer not to say,Prefer not to say,14,Scratch or another block based language,3.0 - 3.5,No,6 (Least Important),1 (Most Important),1 (Most Important),3,3,,Public school,3.78,Interest/Passion,Location,"Yes, I wanted to voice my opinion on professor/course.","When something is wrong, When something is good",I take my time to fill out the iEvals,Some Change,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),Unsure,0,Unsure,Spend time finishing up my game and see where that takes me,Get into the Job Industry,Not sure,No,,,,No family in related fields/careers,3,3,1 - 3 hours,0,N\A,4 - 8 hrs per day,Middle School,Some,5 - 8 hours,A few times a year,2,2,1,1,Work-related tasks,(0 - 20)%,+81 %,I'm not sure,1,Rarely,Occasionally,Yes,3,3,1,Neutral,Personal car,35,15.4,3-4 hours,2 - 4,1,1,2,4,,,CS 010A,"CS 040A, CS040B",Once or twice a month,0 ounces (I don't drink coffee),Cola (caffeinated),N/A,Rarely,,No,Never,5 (Least Frequent),1 (Most Frequent),4,5 (Least Frequent),5 (Least Frequent),3,Not applicable (parents/others cook meals for you),Loans,No,No,2,I don't know,Prefer not to answer,Not sure,5,,4 (Least likely to participate),4 (Least likely to participate),4 (Least likely to participate),4 (Least likely to participate),With a random group,Yes,No,My behaviors are not influenced by classmates,,Frappucino,No,N/A,No,Yes,N/A,Yes,Not sure,Yes
2/10/2024 21:19:14,CS 10C,Junior,21,Asian,Male,"First Generation Student, In-State Student",Neither,Apartment,4,Data Science,Software Engineering,<= 3 hours,"Gaming, Playing/Doing some kind of sport or martial art",Playing/Doing some kind of sport or martial art,0 - 10 hours,Mathematics,I realized that pre med wasn’t for me and instead wanted to pursue a career that included problem solving so I landed on cs and data science ,Middle School,5,3.0 - 3.5,1400-1600,Took SAT,13,Python,3.5 - 4.0,No,6 (Least Important),2,1 (Most Important),4,2,3,Public school,3.57,I really like math,Price,"Yes. Class Incentive (e.g., extra credit or reward).","When something is wrong, When something is worth reporting","I would prefer fewer iEval questions., I would prefer a more convenient and user-friendly iEval process., I fill out the form with neutral bias.",Minimal Change,5,3,3,3,5,2,2,2,3,4,1 (Least Helpful),No,1,Yes,Not Sure Yet,Get into the Job Industry,Not sure,No,,,,1 person in my immediate family (parent/legal guardian or sibling),3,1,1 - 3 hours,25+,n/a,4 - 8 hrs per day,Middle School,All,1 - 3 hours,A few times a month,1,1,1,4,"Social media, Entertainment (e.g., streaming videos, gaming), Communication (e.g., messaging, calls)",(21-40)%,(0 - 20)%,Frequently,4,Occasionally,Frequently,Yes,3,2,2,Agree,Biking,10,1,3-4 hours,2 - 4,1,1,3,4,,,Math 131,"CS 10C, Math 146A",Almost every day,0 ounces (I don't drink coffee),I don’t drink,,Once a week,0 - 2 servings (0 - 10oz),No,Most days,5 (Least Frequent),4,3,1 (Most Frequent),5 (Least Frequent),1,Not applicable (parents/others cook meals for you),Parents,No,Yes,2,45,No,Yes,5,Less than 5 hours,1 (Most likely to participate),3,3,1 (Most likely to participate),Alone,Yes,Yes,My behaviors are not influenced by classmates,"Distracting behavior (on their phone, talking loudly, ect)",I don’t drink coffee,Unsure,20,No,"Gaza Strip, election season, Super Bowl",15,No,Yes,Yes
2/10/2024 22:03:37,CS105,Senior,20,Asian,Female,Second Generation Student,Friends,Apartment,3,Software Engineering,Not sure,4 - 6 hours,"Gaming, Reading","Gaming, Reading",0 - 10 hours,CS,AP CSP in high school,High School,7,3.5 - 4.0,1200-1400,Took SAT,17.5,Javascript,3.5 - 4.0,No,3,1 (Most Important),1 (Most Important),3,4,3,Public school,3.78,Parents,Location,No. Lack of incentives.,"When something is wrong, When something is good","I would prefer a more convenient and user-friendly iEval process., I fill out the form with neutral bias.",Minimal Change,2,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),3,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),Yes,0,Unsure,Get into the Job Industry,Get into the Job Industry,No,No,,,No,1 person in my immediate family (parent/legal guardian or sibling),3,2,1 - 3 hours,74,N/A,4 - 8 hrs per day,Middle School,Few,1 - 3 hours,Never,3,2,3,4,"Social media, Entertainment (e.g., streaming videos, gaming), Communication (e.g., messaging, calls)",(61-80)%,(0 - 20)%,Frequently,4,Frequently,Frequently,Yes,4,3,4,Agree,Walking,20,prefer not to answer,3-4 hours,2 - 4,1,4,3,3,4,,cs 10b,cs 180,Once or twice a month,0 ounces (I don't drink coffee),Green tea (and drinks primarily made with green tea),1 serving (5oz),Several times a week,0 - 2 servings (0 - 10oz),Yes,Once a week,5 (Least Frequent),4,1 (Most Frequent),3,5 (Least Frequent),3,Not applicable (parents/others cook meals for you),Parents,no,Yes,3,10,Yes,Yes,5,Less than 5 hours,4 (Least likely to participate),4 (Least likely to participate),4 (Least likely to participate),3,Alone,No,Yes,"Come to class, Taking notes","Doesn't listen to your ideas, Distracting behavior (on their phone, talking loudly, ect)",Frappucino,Yes,100,Yes,,10,Yes,Not sure,Yes
2/10/2024 22:08:45,CS 10C,Junior,23+,Asian,Male,In-State Student,Family,House,4,Software Engineering,Data Science,<= 3 hours,"Gaming, Reading","Gaming, Reading",0 - 10 hours,Statistics with Computation ,during my first coding class,College,3,3.5 - 4.0,1200-1400,Took SAT,13,C++,2.0 - 2.5,No,3,3,2,2,2,3,Public school,3,Job prospects,Price,"Yes. Class Incentive (e.g., extra credit or reward).","When something is wrong, When something is good, When something is worth reporting","I fill out the form with neutral bias., I take my time to fill out the iEvals",Some Change,2,3,3,4,4,4,4,2,3,4,,Unsure,0,Yes,Not Sure Yet,Get into the Job Industry,No,No,1 - 5,Off-campus,No,"Extended family (Aunts, uncles, cousins)",3,3,None,0,N/A,4 - 8 hrs per day,High School,Few,1 - 3 hours,Never,3,2,1,2,"Work-related tasks, Communication (e.g., messaging, calls)",(0 - 20)%,+81 %,Occasionally,4,Rarely,Rarely,No,4,3,4,Agree,Personal car,70,50,8+ hours,8+,2,3,4,4,,,Chem 08B,None,Once a week,9 - 16 ounces,Black Tea (and drinks primarily made with black tea),2 serving (10oz),Once a week,0 - 2 servings (0 - 10oz),No,Once a week,5 (Least Frequent),1 (Most Frequent),1 (Most Frequent),3,5 (Least Frequent),3,Cook the majority of your meals (about ⅔ of your meals),Loans,,No,5,60,Yes,No,2,Less than 5 hours,1 (Most likely to participate),3,2,1 (Most likely to participate),Alone,Yes,Yes,"Come to class, Go to Office hours, Raise their hands during class, Taking notes","Condescending attitude, Doesn't take criticism well, Distracting behavior (on their phone, talking loudly, ect)",Black coffee,Yes,4,Yes,"Question unclear. I use online to get news regarding important events (so, no?).",45,No,Yes,Yes
2/10/2024 22:40:22,CS111,Junior,20,Asian,Female,In-State Student,"Family, Friends, Both",Apartment,4,Software Engineering,Machine learning and Data Mining,<= 3 hours,"Reading, Knitting/Sewing, engaging in some kind of handmade craft, Art (Music, Dance, Creative art)","Reading, Knitting/Sewing, engaging in some kind of handmade craft, Art (Music, Dance, Creative art)",0 - 10 hours,CSBA,Free Coding class in library,Elementary School,9,3.5 - 4.0,Prefer not to say,Took SAT,13,HTML/CSS,3.5 - 4.0,Yes,4,4,4,4,4,,Public school,4,Interest/Passion,Location,"Yes, I wanted to voice my opinion on professor/course.","When something is wrong, When something is worth reporting","I would prefer fewer iEval questions., I would prefer a more convenient and user-friendly iEval process., I give the highest evaluation to liked professors (all 5s).",Some Change,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),2,3,3,3,2,1 (Least Helpful),3,Unsure,0,Yes,Get into the Job Industry,Start a Company,Yes,No,1 - 5,Off-campus,Yes,1 person in my immediate family (parent/legal guardian or sibling),3,1,1 - 3 hours,60,N/A,4 - 8 hrs per day,Middle School,Most,1 - 3 hours,A few times a year,3,3,1,3,"Social media, Work-related tasks, Communication (e.g., messaging, calls)",(21-40)%,(61-80)%,Occasionally,2,Occasionally,Occasionally,Yes,2,4,5,Disagree,Walking,5,0.4,5-6 hours,Does not apply,4,4,5,,,,CS 111,CS010C,Once or twice a month,1 - 8 ounces,Green tea (and drinks primarily made with green tea),1 serving (5oz),Several times a week,0 - 2 servings (0 - 10oz),Yes,Once a week,5 (Least Frequent),4,1 (Most Frequent),2,4,,Cook some of your meals (about ⅓ of your meals),Loans,,Yes,3,120,Not sure,No,4,Less than 5 hours,3,4 (Least likely to participate),2,2,With a random partner,Yes,Yes,My behaviors are not influenced by classmates,"Condescending attitude, Doesn't take criticism well, Doesn't listen to your ideas",Hot latte or Cappuccino,Yes,25,Yes,yes,60,Not sure,No,Not sure
2/10/2024 22:43:42,"CS111, CS 10C",Sophomore,19,Asian,Female,"Second Generation Student, In-State Student","Family, Friends, Both",Apartment,4,Data Science,Cybersecurity,<= 3 hours,"Reading, Cooking, Knitting/Sewing, engaging in some kind of handmade craft, Art (Music, Dance, Creative art)","Cooking, Art (Music, Dance, Creative art)",0 - 10 hours,Data Science,My dad is in cybersecurity and after taking an AP CS class in high schoo,Middle School,8,3.0 - 3.5,1200-1400,Took SAT,12,C++,3.0 - 3.5,No,1 (Most Important),1 (Most Important),1 (Most Important),1 (Most Important),3,,Public school,4,Parents,Location,"Yes, I wanted to voice my opinion on professor/course.",Always,"I would prefer fewer iEval questions., I give the highest evaluation to liked professors (all 5s)., I give the lowest evaluation to disliked professors (all 1s)., I take my time to fill out the iEvals",No Change,5,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),5,5,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),5,1 (Least Helpful),No,3,Yes,Get into the Job Industry,Get into the Job Industry,No,Yes,1 - 5,On-campus,No,1 person in my immediate family (parent/legal guardian or sibling),2,3,None,10,Nope,8 - 12 hrs per day,High School,All,3 - 5 hours,A few times a year,5,5,5,3,"Social media, Work-related tasks, Communication (e.g., messaging, calls)",(21-40)%,(61-80)%,Frequently,5,Occasionally,Occasionally,Yes,3,3,3,Strongly agree,Walking,15,1,5-6 hours,6 - 8,3,3,3,1,1,1,CS 010B,"CS010C, Math 031",Once a week,1 - 8 ounces,Green tea (and drinks primarily made with green tea),1 serving (5oz),Daily,2 - 5 servings (10 - 25oz),Yes,Once a week,5 (Least Frequent),3,1 (Most Frequent),2,4,3,Cook some of your meals (about ⅓ of your meals),Parents,4,Yes,3,30,Yes,Not sure,4,Less than 5 hours,1 (Most likely to participate),4 (Least likely to participate),1 (Most likely to participate),4 (Least likely to participate),With a random group,Yes,Yes,"Come to class, Raise their hands during class, Taking notes","Condescending attitude, Doesn't take criticism well, Doesn't listen to your ideas, Distracting behavior (on their phone, talking loudly, ect)",Frappucino,Yes,1,Yes,"The Palestinian issue, the Super Bowl, music and entertainment awards.",30,No,No,Not sure
2/10/2024 23:18:05,CS 10C,Sophomore,19,Asian,Male,In-State Student,Friends,Apartment,4,Game Development,Cybersecurity,<= 3 hours,Gaming,Cooking,10 - 20 hours,Data Science,None in particular i just heard it was a good field to go into,High School,2,3.5 - 4.0,1200-1400,Took SAT,12,Javascript,3.0 - 3.5,No,5,2,2,4,5,3,Public school,3.43,Job prospects,Academic Caliber,No. I missed the deadline.,I never fill out an iEval,I never fill out  iEvals,No Change,1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),1 (Least Helpful),Unsure,0,Unsure,Get into the Job Industry,Get into the Job Industry,Yes,No,,,,2 or more in my immediate family (parents/legal guardians or siblings),4,5,None,0,N/A,8 - 12 hrs per day,Middle School,Most,<1 hour,Once or twice a year,1,2,1,4,"Entertainment (e.g., streaming videos, gaming), Communication (e.g., messaging, calls)",(0 - 20)%,(21-40)%,Rarely or never,2,Occasionally,Occasionally,Yes,3,4,2,Agree,Walking,15-25,0.7 - 1 mile each way,3-4 hours,2 - 4,1,2,2,,,,Never,None,Rarely,0 ounces (I don't drink coffee),Energy drinks,1 serving (5oz),Once a week,2 - 5 servings (10 - 25oz),No,2 - 3 times a week,4,5 (Least Frequent),1 (Most Frequent),4,5 (Least Frequent),3,Cook the majority of your meals (about ⅔ of your meals),Parents,no,No,1,30,No,Not sure,5,Less than 5 hours,4 (Least likely to participate),4 (Least likely to participate),4 (Least likely to participate),2,With a random group,Yes,Yes,My behaviors are not influenced by classmates,Condescending attitude,Black coffee with creamer or milk,Yes,1,Yes,N/A,15,Yes,Yes,Yes
2/11/2024 0:14:40,CS105,Senior,20,Middle Eastern,Male,"Second Generation Student, In-State Student",Family,House,4,Software Engineering,Cybersecurity,<= 3 hours,"Gaming, Cooking, Playing/Doing some kind of sport or martial art, Art (Music, Dance, Creative art), Coding","Art (Music, Dance, Creative art), Coding ",10 - 20 hours,CS,When I discovered Scratch (5~ years old),Middle School,2 (I graduated as a sophmore),2.0 or below,1400-1600,Took SAT,12,Scratch or another block based language,2.0 - 2.5,No,6 (Least Important),5,5,1 (Most Important),4,1 (Most Important),Public school,3,Interest/Passion,Location,"Yes. Class Incentive (e.g., extra credit or reward).","When something is wrong, When something is good, When something is worth reporting","I would prefer a more convenient and user-friendly iEval process., I fill out the form with neutral bias.",Some Change,3,2,2,2,4,4,4,2,3,4,2,Yes,0,Yes,Start a Company,Start a Company,No,Yes,20 - 40,Off-campus,Yes,No family in related fields/careers,5,1,More than 10 hours,1,1,8 - 12 hrs per day,Middle School,Most,1 - 3 hours,Once or twice a year,3,2,2,3,"Social media, Work-related tasks, Entertainment (e.g., streaming videos, gaming), Communication (e.g., messaging, calls), Personal projects",(0 - 20)%,(61-80)%,Occasionally,3,Frequently,Frequently,Yes,1,1,1,Agree,Personal car,30,20,3-4 hours,2 - 4,1,1,1,1,1,1,Never,None,Almost every day,1 - 8 ounces,Black Tea (and drinks primarily made with black tea),1 serving (5oz),Once a week,0 - 2 servings (0 - 10oz),No,Most days,5 (Least Frequent),5 (Least Frequent),3,3,3,3,"Cook none of your meals (prefer eating out, delivery, premade food)",Job,"Full-time, 40",Yes,3,30,Yes,Not sure,3,Less than 5 hours,3,4 (Least likely to participate),4 (Least likely to participate),3,Alone,Yes,Yes,Come to class,"Condescending attitude, Asking a lot of questions",Black coffee with creamer or milk,No,0,Yes,"Homelessness, Syrian war, Ukranian war, hyperinflation",140,Yes,Yes,Yes
2/11/2024 0:20:26,CS 10C,Sophomore,18,Asian,Male,"First Generation Student, In-State Student",Both,Dorm,2,Software Engineering,Software Engineering,<= 3 hours,"Playing/Doing some kind of sport or martial art, Working out",Playing/Doing some kind of sport or martial art,0 - 10 hours,CS,After taking an AP CS class in high school,High School,11,3.5 - 4.0,Prefer not to say,Prefer not to say,16,Python,3.5 - 4.0,Yes,4,1 (Most Important),1 (Most Important),1 (Most Important),3,,Public school,3.87,Job prospects,Location,"Yes. Class Incentive (e.g., extra credit or reward).",When something is worth reporting,"I would prefer a more convenient and user-friendly iEval process., I fill out the form with neutral bias., I take my time to fill out the iEvals",Minimal Change,2,2,2,2,3,3,2,2,2,3,1 (Least Helpful),Unsure,1,Unsure,Attend Grad School,Start a Company,Yes,No,1 - 5,Off-campus,No,"Extended family (Aunts, uncles, cousins)",1,2,1 - 3 hours,10,N/A,4 - 8 hrs per day,Elementary School (3rd-5th grade),Most,1 - 3 hours,Once or twice a year,3,3,3,4,Social media,(0 - 20)%,(0 - 20)%,Frequently,3,Occasionally,Occasionally,Yes,3,3,3,Neutral,Biking,0,0.5,3-4 hours,Does not apply,4,3,3,3,3,3,CS 061,,Once a week,0 ounces (I don't drink coffee),Green tea (and drinks primarily made with green tea),2 serving (10oz),Several times a week,2 - 5 servings (10 - 25oz),No,Once a week,1 (Most Frequent),2,2,5 (Least Frequent),5 (Least Frequent),3,Not applicable (parents/others cook meals for you),Financial Aid,no,Yes,4,2,Yes,Not sure,5,Less than 5 hours,2,4 (Least likely to participate),1 (Most likely to participate),2,Alone,Yes,Yes,"Come to class, Taking notes","Distracting behavior (on their phone, talking loudly, ect)",Frappucino,No,1,Yes,"trump taking over polls, cs majors being doomed",1 hr,No,No,Not sure
